0
0.17984308
0.15656403
0.14781791
0.14320725
0.14097045
0.13818352
0.13583831
0.13416246
0.13360806
0.13287129
0.13072701
0.13034633
0.1303392
0.13022898
0.13009782
0.12982522
0.12997195
0.12984966
0.12966326
0.12960121
